,t,i,j,k,v,q
6630982,2021,616,12,630251,35.141,        1.812
6630983,2021,616,12,630312,39.47,        4.448
6630984,2021,616,12,630399,26.246,        0.672
6630985,2021,616,12,630590,18.41,        0.874
6630986,2021,616,12,630710,5.561,        0.089
6630987,2021,616,12,630720,47.178,        2.111
6630988,2021,616,12,630790,4.648,        0.257
6630989,2021,616,12,640299,3.011,        0.257
6630990,2021,616,12,640391,0.03,        0.003
6630991,2021,616,12,640399,0.02,        0.002
6630992,2021,616,12,640419,18.314,        1.006
6630993,2021,616,12,640590,0.086,        0.004
6630994,2021,616,12,650590,3.499,        0.166
6630995,2021,616,12,670290,25.019,        1.466
6630996,2021,616,12,680300,0.374,        0.044
6630997,2021,616,12,680421,0.568,        0.005
6630998,2021,616,12,680422,345.199,       94.346
6630999,2021,616,12,680520,3.609,        0.191
6631000,2021,616,12,680610,2.39,        0.947
6631001,2021,616,12,680990,91.889,        6.977
6631002,2021,616,12,681019,33.385,       15.133
6631003,2021,616,12,681099,147.407,       32.349
6631004,2021,616,12,681599,204.424,       64.534
6631005,2021,616,12,690320,1953.952,      350.045
6631006,2021,616,12,691090,1.985,        1.305
6631007,2021,616,12,691200,1.495,        0.056
6631008,2021,616,12,700711,1.944,        0.296
6631009,2021,616,12,700721,404.418,      105.865
6631010,2021,616,12,700729,15.938,        4.597
6631011,2021,616,12,700800,221.01,       32.280
6631012,2021,616,12,700991,0.99,        0.159
6631013,2021,616,12,700992,21.267,        2.547
6631014,2021,616,12,701090,57.021,       47.875
6631015,2021,616,12,701310,20.647,        1.388
6631016,2021,616,12,701329,11.195,        0.340
6631017,2021,616,12,701339,58.165,       22.031
6631018,2021,616,12,701399,34.379,        4.139
6631019,2021,616,12,701920,0.105,        0.025
6631020,2021,616,12,701932,246.574,      134.848
6631021,2021,616,12,702000,0.082,        0.001
6631022,2021,616,12,711319,0.126,           NA
6631023,2021,616,12,711320,0.178,        0.001
6631024,2021,616,12,711411,0.178,           NA
6631025,2021,616,12,721012,0.887,        0.065
6631026,2021,616,12,721660,6.933,        4.317
6631027,2021,616,12,722990,4.798,        0.105
6631028,2021,616,12,730690,19.1,       10.786
6631029,2021,616,12,730729,1.308,        0.001
6631030,2021,616,12,730791,1.521,        0.008
6631031,2021,616,12,730793,24.193,           NA
6631032,2021,616,12,730799,23.333,        5.159
6631033,2021,616,12,730890,11.938,        1.434
6631034,2021,616,12,731210,45.202,       19.817
6631035,2021,616,12,731290,10.749,        0.005
6631036,2021,616,12,731589,4.017,        0.001
6631037,2021,616,12,731816,1.826,        0.102
6631038,2021,616,12,731819,0.782,        0.007
6631039,2021,616,12,731821,0.837,        0.301
6631040,2021,616,12,731822,68.887,        0.068
6631041,2021,616,12,731823,2.971,        0.001
6631042,2021,616,12,731824,29.461,        0.021
6631043,2021,616,12,731829,90.306,        0.102
6631044,2021,616,12,732020,23.505,        0.059
6631045,2021,616,12,732090,79.951,        0.355
6631046,2021,616,12,732111,1794.973,      382.448
6631047,2021,616,12,732190,0.116,        0.001
6631048,2021,616,12,732290,21.099,        0.788
6631049,2021,616,12,732393,5.205,        0.642
6631050,2021,616,12,732490,0.348,        0.060
6631051,2021,616,12,732599,697.241,       38.806
6631052,2021,616,12,732690,812.249,       22.090
6631053,2021,616,12,741121,0.898,        0.092
6631054,2021,616,12,741129,3.914,        0.273
6631055,2021,616,12,741220,0.003,           NA
6631056,2021,616,12,741300,4.28,        0.004
6631057,2021,616,12,741529,1.068,        0.033
6631058,2021,616,12,741810,0.058,        0.007
6631059,2021,616,12,760410,44.042,        3.031
6631060,2021,616,12,760611,0.123,        0.018
6631061,2021,616,12,760820,22.312,        0.012
6631062,2021,616,12,760900,0.119,        0.009
6631063,2021,616,12,761010,152.641,       12.927
6631064,2021,616,12,761090,11.794,        1.470
6631065,2021,616,12,761100,19.123,        0.720
6631066,2021,616,12,761290,341.374,        5.970
6631067,2021,616,12,761690,889.535,      188.309
6631068,2021,616,12,820320,0.017,        0.001
6631069,2021,616,12,820411,2.629,        0.228
6631070,2021,616,12,820412,14.954,        0.151
6631071,2021,616,12,820420,31.759,        0.028
6631072,2021,616,12,820551,27.632,        1.314
6631073,2021,616,12,820559,212.413,       25.272
6631074,2021,616,12,820570,18.328,        0.042
6631075,2021,616,12,820712,568.666,        6.545
6631076,2021,616,12,820730,17.528,        0.271
6631077,2021,616,12,820740,6.411,        0.052
6631078,2021,616,12,820750,0.541,        0.007
6631079,2021,616,12,820770,22.585,        0.290
6631080,2021,616,12,820790,8.797,        0.148
6631081,2021,616,12,820890,0.003,        0.006
6631082,2021,616,12,821110,0.121,        0.016
6631083,2021,616,12,821191,0.029,        0.003
6631084,2021,616,12,821192,0.924,        0.076
6631085,2021,616,12,821210,1890.551,      121.999
6631086,2021,616,12,821220,67.504,        0.879
6631087,2021,616,12,821420,1.24,        0.029
6631088,2021,616,12,821490,0.003,        0.004
6631089,2021,616,12,821591,5.704,        0.358
6631090,2021,616,12,821599,16.68,        1.156
6631091,2021,616,12,830120,1.157,        0.046
6631092,2021,616,12,830210,67.801,       18.255
6631093,2021,616,12,830241,2.402,        0.806
6631094,2021,616,12,830242,0.645,        0.122
6631095,2021,616,12,830250,0.002,        0.059
6631096,2021,616,12,830300,2.261,        0.495
6631097,2021,616,12,830520,0.34,        0.002
6631098,2021,616,12,830790,1.65,        0.271
6631099,2021,616,12,830990,1164.486,       96.400
6631100,2021,616,12,831120,58.998,       20.608
6631101,2021,616,12,831190,1.673,        0.015
6631102,2021,616,12,840690,1715.676,       44.798
6631103,2021,616,12,840820,135.016,        3.920
6631104,2021,616,12,840910,805.913,        0.062
6631105,2021,616,12,840991,597.918,       19.539
6631106,2021,616,12,840999,85.887,        1.602
6631107,2021,616,12,841121,7446.496,        1.595
6631108,2021,616,12,841191,89.377,        0.013
6631109,2021,616,12,841221,91.735,        0.007
6631110,2021,616,12,841290,0.976,        0.172
6631111,2021,616,12,841320,0.221,        0.014
6631112,2021,616,12,841330,371.928,        3.685
6631113,2021,616,12,841350,51.356,        1.787
6631114,2021,616,12,841360,0.608,        0.004
6631115,2021,616,12,841381,20.204,        0.624
6631116,2021,616,12,841391,199.237,        5.451
6631117,2021,616,12,841430,154.352,        9.574
6631118,2021,616,12,841451,8.323,        1.681
6631119,2021,616,12,841460,368.91,       61.859
6631120,2021,616,12,841480,349.794,        1.283
6631121,2021,616,12,841490,0.019,        0.003
6631122,2021,616,12,841583,0.878,        0.163
6631123,2021,616,12,841590,10.877,        0.555
6631124,2021,616,12,841810,132.777,       38.688
6631125,2021,616,12,841829,4.11,        0.669
6631126,2021,616,12,841850,14.349,        1.282
6631127,2021,616,12,841869,1.703,        0.298
6631128,2021,616,12,841899,13.608,        0.705
6631129,2021,616,12,841919,58.791,       16.415
6631130,2021,616,12,841939,101.71,        0.800
6631131,2021,616,12,841960,0.138,        0.035
6631132,2021,616,12,841989,2.071,        0.102
6631133,2021,616,12,842119,27.804,        1.816
6631134,2021,616,12,842121,182.988,       26.682
6631135,2021,616,12,842123,1351.925,       83.643
6631136,2021,616,12,842131,634.053,       79.806
6631137,2021,616,12,842211,599.392,      154.298
6631138,2021,616,12,842219,3.572,        0.084
6631139,2021,616,12,842240,0.735,        0.084
6631140,2021,616,12,842290,100.315,        0.534
6631141,2021,616,12,842310,28.028,        4.063
6631142,2021,616,12,842420,0.522,        0.013
6631143,2021,616,12,842430,1.46,        0.250
6631144,2021,616,12,842531,86.343,        2.308
6631145,2021,616,12,842539,2.243,        0.260
6631146,2021,616,12,842890,39.042,        8.905
6631147,2021,616,12,842951,80.057,        4.000
6631148,2021,616,12,843139,25.151,        7.087
6631149,2021,616,12,843143,28.054,        0.807
6631150,2021,616,12,843149,4.045,        0.084
6631151,2021,616,12,843353,143.998,       24.552
6631152,2021,616,12,843390,26.637,        1.527
6631153,2021,616,12,843610,16.4,        3.800
6631154,2021,616,12,843680,10.876,        0.611
6631155,2021,616,12,843840,99.52,        4.500
6631156,2021,616,12,843850,0.308,        0.036
6631157,2021,616,12,843860,1.025,        0.121
6631158,2021,616,12,843880,13.806,        0.155
6631159,2021,616,12,844110,56.643,        3.270
6631160,2021,616,12,844350,33.221,        1.152
6631161,2021,616,12,844390,356.151,        5.499
6631162,2021,616,12,845011,60.922,       19.110
6631163,2021,616,12,845490,181.617,        1.101
6631164,2021,616,12,845710,51.537,        6.225
6631165,2021,616,12,846599,0.169,        0.015
6631166,2021,616,12,846789,39.013,        0.094
6631167,2021,616,12,846792,1.995,        0.008
6631168,2021,616,12,846799,30.702,        3.701
6631169,2021,616,12,847120,14.506,        0.042
6631170,2021,616,12,847191,4.152,        0.023
6631171,2021,616,12,847199,88.721,        0.251
6631172,2021,616,12,847290,20.084,        0.105
6631173,2021,616,12,847330,10.353,        0.544
6631174,2021,616,12,847340,3.656,        0.045
6631175,2021,616,12,847790,0.013,        0.001
6631176,2021,616,12,847920,178.25,        4.200
6631177,2021,616,12,847982,0.543,        0.380
6631178,2021,616,12,847989,116.044,        9.109
6631179,2021,616,12,847990,0.425,        0.056
6631180,2021,616,12,848071,430.69,        4.877
6631181,2021,616,12,848110,13.317,        0.627
6631182,2021,616,12,848120,278.172,        0.664
6631183,2021,616,12,848130,0.322,        0.015
6631184,2021,616,12,848140,386.428,       19.130
6631185,2021,616,12,848180,108.674,        6.779
6631186,2021,616,12,848190,5.365,        0.551
6631187,2021,616,12,848210,35.979,        4.279
6631188,2021,616,12,848220,1.487,        0.299
6631189,2021,616,12,848230,4.588,        0.582
6631190,2021,616,12,848250,4.265,        0.773
6631191,2021,616,12,848280,3.64,        0.001
6631192,2021,616,12,848291,0.071,        0.013
6631193,2021,616,12,848320,1.844,        0.476
6631194,2021,616,12,848330,2.787,        0.012
6631195,2021,616,12,848340,1994.509,        1.575
6631196,2021,616,12,848360,42.355,        1.521
6631197,2021,616,12,848390,17.474,        0.111
6631198,2021,616,12,848490,0.023,        0.001
6631199,2021,616,12,850110,22.769,        0.099
6631200,2021,616,12,850120,0.323,        0.041
6631201,2021,616,12,850230,25.459,        0.027
6631202,2021,616,12,850240,42.13,        0.008
6631203,2021,616,12,850300,53.398,        0.013
6631204,2021,616,12,850410,19.982,        3.745
6631205,2021,616,12,850421,19.035,        2.100
6631206,2021,616,12,850422,362.575,       80.150
6631207,2021,616,12,850431,9.569,        0.482
6631208,2021,616,12,850432,0.564,        0.060
6631209,2021,616,12,850440,40.307,        0.226
6631210,2021,616,12,850511,0.673,        0.017
6631211,2021,616,12,850520,3.149,        0.058
6631212,2021,616,12,850710,965.823,      360.250
6631213,2021,616,12,850780,13.352,        0.085
6631214,2021,616,12,850810,38.264,        1.469
6631215,2021,616,12,850880,5.424,        0.174
6631216,2021,616,12,850910,6.361,        1.080
6631217,2021,616,12,850940,47.328,        6.481
6631218,2021,616,12,850980,17.438,        1.466
6631219,2021,616,12,851020,3.813,        0.277
6631220,2021,616,12,851110,0.878,        0.013
6631221,2021,616,12,851130,75.531,        1.400
6631222,2021,616,12,851140,195.774,       17.628
6631223,2021,616,12,851150,46.571,        7.310
6631224,2021,616,12,851180,37.573,        0.009
6631225,2021,616,12,851190,7.721,        0.004
6631226,2021,616,12,851220,3.211,        0.021
6631227,2021,616,12,851230,3.828,        0.064
6631228,2021,616,12,851290,0.323,        0.004
6631229,2021,616,12,851310,0.625,        0.024
6631230,2021,616,12,851410,5.342,        0.630
6631231,2021,616,12,851521,0.448,        0.005
6631232,2021,616,12,851531,15.418,        0.968
6631233,2021,616,12,851539,204.594,       10.117
6631234,2021,616,12,851610,27.74,        4.742
6631235,2021,616,12,851629,0.842,        0.115
6631236,2021,616,12,851631,5.261,        0.800
6631237,2021,616,12,851632,7.182,        0.802
6631238,2021,616,12,851633,1.837,        0.217
6631239,2021,616,12,851640,5.196,        1.061
6631240,2021,616,12,851650,0.762,        0.090
6631241,2021,616,12,851660,412.046,      102.881
6631242,2021,616,12,851671,19.083,        3.079
6631243,2021,616,12,851672,2.983,        0.438
6631244,2021,616,12,851679,14.517,        2.093
6631245,2021,616,12,851690,0.308,        0.036
6631246,2021,616,12,851821,0.377,        0.042
6631247,2021,616,12,852110,23.055,        0.039
6631248,2021,616,12,852390,0.011,           NA
6631249,2021,616,12,852520,152.573,        0.247
6631250,2021,616,12,852610,37.839,        0.005
6631251,2021,616,12,852691,62.255,        0.011
6631252,2021,616,12,852810,12.451,        0.029
6631253,2021,616,12,852910,66.295,        0.044
6631254,2021,616,12,852990,1.059,        0.002
6631255,2021,616,12,853110,193.18,        1.724
6631256,2021,616,12,853120,3.604,        0.017
6631257,2021,616,12,853224,0.033,           NA
6631258,2021,616,12,853229,3.227,        0.047
6631259,2021,616,12,853310,0.083,        0.001
6631260,2021,616,12,853321,0.005,           NA
6631261,2021,616,12,853340,10.087,        0.076
6631262,2021,616,12,853590,88.662,        1.510
6631263,2021,616,12,853610,16.442,        0.006
6631264,2021,616,12,853630,0.265,        0.006
6631265,2021,616,12,853641,0.018,           NA
6631266,2021,616,12,853649,50.547,        1.012
6631267,2021,616,12,853650,80.391,        3.681
6631268,2021,616,12,853669,0.733,        0.005
6631269,2021,616,12,853690,41.748,        0.531
6631270,2021,616,12,853710,1179.369,       50.118
6631271,2021,616,12,853890,7.692,        0.430
6631272,2021,616,12,853921,204.477,        3.796
6631273,2021,616,12,853922,23.125,        0.211
6631274,2021,616,12,853929,89.269,        3.731
6631275,2021,616,12,853931,169.011,       67.485
6631276,2021,616,12,853939,46.008,        2.019
6631277,2021,616,12,853940,14.375,        0.068
6631278,2021,616,12,854110,0.074,        0.001
6631279,2021,616,12,854121,0.068,           NA
6631280,2021,616,12,854129,0.013,           NA
6631281,2021,616,12,854140,0.051,        0.004
6631282,2021,616,12,854211,0.255,        0.002
6631283,2021,616,12,854320,2.134,        0.063
6631284,2021,616,12,854380,107.324,        2.758
6631285,2021,616,12,854390,14.433,        0.064
6631286,2021,616,12,854419,0.004,        0.001
6631287,2021,616,12,854430,170.142,        0.160
6631288,2021,616,12,854441,5.019,        0.033
6631289,2021,616,12,854449,0.284,        0.025
6631290,2021,616,12,854470,3.969,        0.027
6631291,2021,616,12,854519,0.095,        0.001
6631292,2021,616,12,854790,0.699,        0.035
6631293,2021,616,12,860721,16.702,        2.256
6631294,2021,616,12,870321,18.101,        1.249
6631295,2021,616,12,870322,63.529,        2.904
6631296,2021,616,12,870332,1889.184,       81.400
6631297,2021,616,12,870421,43.148,        3.240
6631298,2021,616,12,870829,145.124,       27.823
6631299,2021,616,12,870839,901.537,      278.963
6631300,2021,616,12,870840,0.45,        0.012
6631301,2021,616,12,870850,391.757,        3.549
6631302,2021,616,12,870870,493.476,      119.835
6631303,2021,616,12,870880,412.972,       70.332
6631304,2021,616,12,870891,373.719,       31.591
6631305,2021,616,12,870892,8.646,        0.184
6631306,2021,616,12,870893,19.711,        0.673
6631307,2021,616,12,870894,21.457,        1.947
6631308,2021,616,12,870899,174.582,       23.964
6631309,2021,616,12,871000,1466.471,        9.412
6631310,2021,616,12,871390,5.755,        0.143
6631311,2021,616,12,871419,173.877,        3.873
6631312,2021,616,12,871500,40.618,       19.925
6631313,2021,616,12,871690,254.948,       99.260
6631314,2021,616,12,880310,306.941,        0.084
6631315,2021,616,12,880320,21.407,        0.008
6631316,2021,616,12,880330,2155.683,        0.799
6631317,2021,616,12,890399,343.582,       16.460
6631318,2021,616,12,900410,0.515,        0.044
6631319,2021,616,12,901030,5.142,        0.675
6631320,2021,616,12,901410,53.12,        0.003
6631321,2021,616,12,901420,62.829,        0.007
6631322,2021,616,12,901480,23.092,        0.002
6631323,2021,616,12,901490,62.056,        0.014
6631324,2021,616,12,901600,109.877,        1.055
6631325,2021,616,12,901780,0.077,        0.004
6631326,2021,616,12,901819,93.892,        0.303
6631327,2021,616,12,901820,3.718,        0.090
6631328,2021,616,12,901839,464.599,        2.678
6631329,2021,616,12,901849,390.864,        1.022
6631330,2021,616,12,901850,106.671,        0.293
6631331,2021,616,12,901890,182.4,        0.529
6631332,2021,616,12,902190,14.165,        0.076
6631333,2021,616,12,902580,2.411,        0.161
6631334,2021,616,12,902590,15.844,        0.101
6631335,2021,616,12,902610,5.128,        0.048
6631336,2021,616,12,902620,78.609,        0.026
6631337,2021,616,12,902680,69.853,        0.685
6631338,2021,616,12,902690,25.964,        0.004
6631339,2021,616,12,902710,0.767,        0.005
6631340,2021,616,12,902830,1.464,        0.038
6631341,2021,616,12,902910,7.516,        0.066
6631342,2021,616,12,902990,54.161,        0.301
6631343,2021,616,12,903031,18.625,        0.064
6631344,2021,616,12,903040,149.078,        0.198
6631345,2021,616,12,903110,61.775,        3.530
6631346,2021,616,12,903140,0.846,        0.002
6631347,2021,616,12,903210,0.239,        0.003
6631348,2021,616,12,903289,23.24,        0.035
6631349,2021,616,12,910212,0.21,        0.001
6631350,2021,616,12,910221,0.188,        0.016
6631351,2021,616,12,910400,11.237,        0.002
6631352,2021,616,12,910511,6.64,        0.589
6631353,2021,616,12,930590,388.207,        2.116
6631354,2021,616,12,940120,74.073,        8.293
6631355,2021,616,12,940130,27.257,        3.300
6631356,2021,616,12,940161,84.115,        8.037
6631357,2021,616,12,940169,36.384,        1.058
6631358,2021,616,12,940171,31.398,        3.767
6631359,2021,616,12,940180,27.005,        5.179
6631360,2021,616,12,940190,26.777,        5.952
6631361,2021,616,12,940290,757.036,       31.534
6631362,2021,616,12,940320,8.276,        1.209
6631363,2021,616,12,940330,7.558,        2.590
6631364,2021,616,12,940340,8.138,        2.489
6631365,2021,616,12,940350,243.827,       63.509
6631366,2021,616,12,940360,253.451,       50.116
6631367,2021,616,12,940370,2.199,        0.138
6631368,2021,616,12,940390,51.845,       11.205
6631369,2021,616,12,940421,65.079,        9.074
6631370,2021,616,12,940429,27.374,        3.755
6631371,2021,616,12,940510,112.318,        6.440
6631372,2021,616,12,940520,10.978,        0.583
6631373,2021,616,12,940540,291.92,        7.215
6631374,2021,616,12,940560,14.21,        0.054
6631375,2021,616,12,940592,17.49,        0.533
6631376,2021,616,12,940599,4.547,        0.169
6631377,2021,616,12,950390,19.214,        2.911
6631378,2021,616,12,950669,0.261,        0.005
6631379,2021,616,12,960330,0.553,        0.015
6631380,2021,616,12,960340,61.112,        9.145
6631381,2021,616,12,960390,0.297,        0.027
6631382,2021,616,12,960500,0.017,        0.001
6631383,2021,616,12,960810,0.709,        0.040
6631384,2021,616,12,961000,23.395,        5.456
6631385,2021,616,12,961620,0.114,        0.004
6845242,2021,620,12,40210,70.373,       25.000
6845243,2021,620,12,40221,144.353,       45.000
6845244,2021,620,12,40900,0.005,           NA
6845245,2021,620,12,71021,3226.472,     3303.200
6845246,2021,620,12,71022,106.411,      129.600
6845247,2021,620,12,90121,35.451,        1.758
6845248,2021,620,12,90130,0.013,        0.001
6845249,2021,620,12,90220,0.004,           NA
6845250,2021,620,12,121299,791.963,     4650.000
6845251,2021,620,12,150710,13609.359,    11079.150
6845252,2021,620,12,151919,2.714,        0.501
6845253,2021,620,12,180610,0.012,           NA
6845254,2021,620,12,180631,127.141,       17.673
6845255,2021,620,12,180690,223.916,       48.470
6845256,2021,620,12,190190,0.015,           NA
6845257,2021,620,12,190530,0.009,           NA
6845258,2021,620,12,190590,17.068,        9.520
6845259,2021,620,12,200799,0.004,           NA
6845260,2021,620,12,210120,0.019,           NA
6845261,2021,620,12,210390,0.007,        0.001
6845262,2021,620,12,210610,2.504,        0.074
6845263,2021,620,12,210690,538.264,       50.971
6845264,2021,620,12,220421,69.451,       21.703
6845265,2021,620,12,240310,0.304,        0.300
6845266,2021,620,12,250830,11.018,       50.746
6845267,2021,620,12,250840,55.232,      361.660
6845268,2021,620,12,251512,900.637,     4771.807
6845269,2021,620,12,251520,11.778,       53.645
6845270,2021,620,12,251612,69.288,      207.746
6845271,2021,620,12,252020,0.549,        1.000
6845272,2021,620,12,252520,4.046,        3.601
6845273,2021,620,12,271000,0.001,           NA
6845274,2021,620,12,271220,13.467,        4.940
6845275,2021,620,12,271320,1275.457,     4048.040
6845276,2021,620,12,271500,5.677,        4.000
6845277,2021,620,12,280800,27.477,       63.360
6845278,2021,620,12,281512,9.542,        3.038
6845279,2021,620,12,282759,3.221,        0.156
6845280,2021,620,12,283650,111.47,      172.500
6845281,2021,620,12,290121,25054.685,    24020.190
6845282,2021,620,12,290943,15.818,        2.700
6845283,2021,620,12,300490,0.414,        0.002
6845284,2021,620,12,310260,13.625,       48.000
6845285,2021,620,12,320417,198.679,      131.309
6845286,2021,620,12,320610,416.633,      200.701
6845287,2021,620,12,320649,739.422,      282.900
6845288,2021,620,12,320720,1.565,        1.200
6845289,2021,620,12,320740,3.821,        2.143
6845290,2021,620,12,320820,0.009,        0.005
6845291,2021,620,12,320890,826.324,      175.538
6845292,2021,620,12,320910,16.78,        9.955
6845293,2021,620,12,320990,0.98,        0.305
6845294,2021,620,12,321290,31.418,        4.160
6845295,2021,620,12,321511,2.093,        0.002
6845296,2021,620,12,321519,6.28,        0.008
6845297,2021,620,12,330410,0.05,           NA
6845298,2021,620,12,330420,0.894,        0.002
6845299,2021,620,12,330430,0.129,        0.001
6845300,2021,620,12,330491,0.022,           NA
6845301,2021,620,12,330499,354.679,       14.909
6845302,2021,620,12,330510,0.079,           NA
6845303,2021,620,12,330520,0.995,        0.031
6845304,2021,620,12,330530,0.058,           NA
6845305,2021,620,12,330590,2.477,        0.043
6845306,2021,620,12,330790,0.079,        0.001
6845307,2021,620,12,340111,7.858,        1.355
6845308,2021,620,12,340120,13.838,        9.000
6845309,2021,620,12,340211,3460.852,     2392.200
6845310,2021,620,12,340220,2.153,        7.404
6845311,2021,620,12,340290,25.119,        8.797
6845312,2021,620,12,340590,0.474,        0.011
6845313,2021,620,12,350691,25.302,       14.400
6845314,2021,620,12,350699,266.817,      118.021
6845315,2021,620,12,380400,7.098,       72.060
6845316,2021,620,12,380630,422.63,      166.080
6845317,2021,620,12,380690,156.5,       66.000
6845318,2021,620,12,381400,13.606,        6.064
6845319,2021,620,12,381600,9.113,       13.000
6845320,2021,620,12,382000,98.697,      184.807
6845321,2021,620,12,382200,59.811,        0.054
6845322,2021,620,12,382340,114.146,       20.530
6845323,2021,620,12,382390,45.779,       21.325
6845324,2021,620,12,390110,2100.497,     1298.525
6845325,2021,620,12,390120,559.819,      393.500
6845326,2021,620,12,390190,40.108,       20.000
6845327,2021,620,12,390210,23.236,       26.000
6845328,2021,620,12,390311,9.882,        0.720
6845329,2021,620,12,390410,200.271,      101.100
6845330,2021,620,12,390421,604.391,      343.400
6845331,2021,620,12,390422,5321.267,     3206.665
6845332,2021,620,12,390440,28.046,       18.645
6845333,2021,620,12,390490,4.063,        3.000
6845334,2021,620,12,390590,180.368,        6.000
6845335,2021,620,12,390610,6.955,        0.900
6845336,2021,620,12,390690,54.732,       34.200
6845337,2021,620,12,390740,1.087,        0.058
6845338,2021,620,12,390750,18.219,        7.200
6845339,2021,620,12,390760,30.855,       24.200
6845340,2021,620,12,390950,114.622,       28.526
6845341,2021,620,12,391000,1.759,        0.370
6845342,2021,620,12,391620,105.815,       13.790
6845343,2021,620,12,391722,192.296,       57.090
6845344,2021,620,12,391723,0.733,        0.300
6845345,2021,620,12,391731,12.634,        0.832
6845346,2021,620,12,391739,134.133,       38.314
6845347,2021,620,12,391740,123.227,       14.024
6845348,2021,620,12,391810,1.561,        0.950
6845349,2021,620,12,391890,194.354,       73.882
6845350,2021,620,12,391910,2.425,        0.019
6845351,2021,620,12,391990,89.517,        4.427
6845352,2021,620,12,392010,75.454,       21.120
6845353,2021,620,12,392020,1673.995,      637.484
6845354,2021,620,12,392030,209.153,       83.120
6845355,2021,620,12,392042,69.247,       14.243
6845356,2021,620,12,392051,53.971,        2.044
6845357,2021,620,12,392099,8.85,        1.110
6845358,2021,620,12,392112,5.525,        0.107
6845359,2021,620,12,392113,5.693,        0.117
6845360,2021,620,12,392119,31.146,        1.215
6845361,2021,620,12,392190,71.402,       20.930
6845362,2021,620,12,392210,44.801,        8.767
6845363,2021,620,12,392220,16.279,        1.935
6845364,2021,620,12,392290,76.798,       14.914
6845365,2021,620,12,392310,0.005,           NA
6845366,2021,620,12,392329,0.015,        0.003
6845367,2021,620,12,392330,722.925,       86.138
6845368,2021,620,12,392350,244.431,       15.535
6845369,2021,620,12,392390,38.658,        1.254
6845370,2021,620,12,392410,0.26,        0.024
6845371,2021,620,12,392490,0.033,           NA
6845372,2021,620,12,392510,5.95,        0.970
6845373,2021,620,12,392520,7.759,        0.196
6845374,2021,620,12,392590,326.095,       16.164
6845375,2021,620,12,392690,54.109,        6.633
6845376,2021,620,12,400211,6.595,        2.460
6845377,2021,620,12,400219,0.011,        0.024
6845378,2021,620,12,400520,67.786,       33.861
6845379,2021,620,12,400690,180.24,       35.446
6845380,2021,620,12,400819,63.512,       12.189
6845381,2021,620,12,400920,225.696,       56.188
6845382,2021,620,12,400930,51.698,       13.453
6845383,2021,620,12,401099,0.299,        0.003
6845384,2021,620,12,401110,4409.362,      647.468
6845385,2021,620,12,401120,341.29,       57.120
6845386,2021,620,12,401490,0.025,           NA
6845387,2021,620,12,401610,1.807,        0.024
6845388,2021,620,12,401691,11.78,       48.000
6845389,2021,620,12,401693,19.555,        3.514
6845390,2021,620,12,401699,62.576,        2.107
6845391,2021,620,12,401700,0.004,        0.002
6845392,2021,620,12,420212,1.798,        0.129
6845393,2021,620,12,420219,0.241,        0.013
6845394,2021,620,12,420222,46.727,        2.120
6845395,2021,620,12,420229,5.396,        0.196
6845396,2021,620,12,420231,0.031,        0.001
6845397,2021,620,12,420232,9.859,        0.251
6845398,2021,620,12,420239,0.052,        0.001
6845399,2021,620,12,420292,6.915,        0.386
6845400,2021,620,12,420299,0.543,        0.017
6845401,2021,620,12,420330,0.524,        0.001
6845402,2021,620,12,440130,56.798,      211.380
6845403,2021,620,12,440710,72.502,      213.050
6845404,2021,620,12,440799,14.211,        1.504
6845405,2021,620,12,441010,32.725,      111.908
6845406,2021,620,12,441119,146.323,      220.062
6845407,2021,620,12,441121,34.154,       27.345
6845408,2021,620,12,441199,10.125,        8.484
6845409,2021,620,12,441211,92.027,       26.633
6845410,2021,620,12,441510,7.16,        0.627
6845411,2021,620,12,441700,35.955,       32.440
6845412,2021,620,12,441810,0.432,        0.014
6845413,2021,620,12,441820,335.064,       37.240
6845414,2021,620,12,441830,22.104,        0.079
6845415,2021,620,12,441890,170.527,       50.236
6845416,2021,620,12,441900,10.208,        0.200
6845417,2021,620,12,442090,0.106,        0.003
6845418,2021,620,12,442190,12.033,        2.073
6845419,2021,620,12,450190,1.17,        0.110
6845420,2021,620,12,450310,382.994,       43.478
6845421,2021,620,12,450390,0.538,        0.002
6845422,2021,620,12,450410,66.903,       17.397
6845423,2021,620,12,470329,24101.394,    35453.330
6845424,2021,620,12,480252,55060.9,    63055.066
6845425,2021,620,12,480300,128.596,      200.710
6845426,2021,620,12,480411,551.204,      767.689
6845427,2021,620,12,480560,303.016,      472.306
6845428,2021,620,12,480580,286.58,      469.909
6845429,2021,620,12,481099,78.678,       24.063
6845430,2021,620,12,481140,366.706,       76.767
6845431,2021,620,12,481420,35.723,        1.839
6845432,2021,620,12,481840,9.889,       10.451
6845433,2021,620,12,481920,4042.786,     1493.135
6845434,2021,620,12,481930,0.024,        0.024
6845435,2021,620,12,481940,1.849,        0.701
6845436,2021,620,12,482010,0.009,        0.004
6845437,2021,620,12,482030,0.056,        0.200
6845438,2021,620,12,482110,1.56,        0.142
6845439,2021,620,12,482190,63.816,        3.320
6845440,2021,620,12,482359,1014.999,      953.409
6845441,2021,620,12,490199,0.024,        0.001
6845442,2021,620,12,490600,1.198,        0.004
6845443,2021,620,12,490900,0.009,           NA
6845444,2021,620,12,491110,0.77,        0.260
